vaga_id,requisito_id,requisito,categoria,categoria_nome
himalayas-ddf0d2d9a1,times_multidisciplinares,Times multidisciplinares / cross-functional,comportamento,Comportamento e colaboração
himalayas-ddf0d2d9a1,autonomia,Autonomia / trabalhar sem supervisão,comportamento,Comportamento e colaboração
himalayas-ddf0d2d9a1,observabilidade,Observabilidade / monitoramento,processo,Processo e prática de engenharia
himalayas-ddf0d2d9a1,documentacao,Documentação técnica,processo,Processo e prática de engenharia
himalayas-ddf0d2d9a1,seguranca,Segurança / conformidade,processo,Processo e prática de engenharia
himalayas-ddf0d2d9a1,arquitetura,Arquitetura / system design,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-ddf0d2d9a1,banco_dados,Banco de dados / SQL,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-ddf0d2d9a1,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-ddf0d2d9a1,dados_ia,Dados / IA no dia a dia,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-ddf0d2d9a1,experiencia_previa,Experiência prévia comprovada (sem número),credenciais,"Credenciais, contexto e formato de trabalho"
himalayas-ddf0d2d9a1,graduacao,Diploma / ensino superior,credenciais,"Credenciais, contexto e formato de trabalho"
himalayas-ddf0d2d9a1,diploma_dispensavel,Diploma explicitamente dispensável,credenciais,"Credenciais, contexto e formato de trabalho"
himalayas-ddf0d2d9a1,foco_cliente,Foco no cliente / usuário final,produto,Produto e negócio
himalayas-ddf0d2d9a1,stakeholders,Relação com stakeholders,produto,Produto e negócio
himalayas-bd21cdd196,ci_cd,CI/CD e automação de deploy,processo,Processo e prática de engenharia
himalayas-bd21cdd196,versionamento,Controle de versão (Git),processo,Processo e prática de engenharia
himalayas-bd21cdd196,cultura_devops,Cultura DevOps,processo,Processo e prática de engenharia
himalayas-bd21cdd196,cloud,Cloud (AWS/Azure/GCP),tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-bd21cdd196,containers,Containers / Kubernetes,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-bd21cdd196,infra_como_codigo,Infraestrutura como código,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-6d7fde98ad,trabalho_em_equipe,Trabalho em equipe / colaboração,comportamento,Comportamento e colaboração
himalayas-6d7fde98ad,autonomia,Autonomia / trabalhar sem supervisão,comportamento,Comportamento e colaboração
himalayas-6d7fde98ad,mentoria,Mentoria de outras pessoas,comportamento,Comportamento e colaboração
himalayas-6d7fde98ad,lideranca,Liderança técnica,comportamento,Comportamento e colaboração
himalayas-6d7fde98ad,adaptabilidade,Adaptabilidade / ambiente de mudança,comportamento,Comportamento e colaboração
himalayas-6d7fde98ad,testes_automatizados,Testes automatizados / TDD,processo,Processo e prática de engenharia
himalayas-6d7fde98ad,ci_cd,CI/CD e automação de deploy,processo,Processo e prática de engenharia
himalayas-6d7fde98ad,versionamento,Controle de versão (Git),processo,Processo e prática de engenharia
himalayas-6d7fde98ad,cultura_devops,Cultura DevOps,processo,Processo e prática de engenharia
himalayas-6d7fde98ad,observabilidade,Observabilidade / monitoramento,processo,Processo e prática de engenharia
himalayas-6d7fde98ad,performance_escala,Performance e escala,processo,Processo e prática de engenharia
himalayas-6d7fde98ad,arquitetura,Arquitetura / system design,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-6d7fde98ad,boas_praticas_codigo,Clean code / SOLID / boas práticas,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-6d7fde98ad,cloud,Cloud (AWS/Azure/GCP),tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-6d7fde98ad,containers,Containers / Kubernetes,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-6d7fde98ad,banco_dados,Banco de dados / SQL,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-6d7fde98ad,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-6d7fde98ad,microservicos,Microsserviços,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-6d7fde98ad,mensageria_eventos,Mensageria / arquitetura orientada a eventos,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-6d7fde98ad,dados_ia,Dados / IA no dia a dia,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-6d7fde98ad,anos_experiencia,Tempo mínimo de experiência (em anos),credenciais,"Credenciais, contexto e formato de trabalho"
himalayas-6d7fde98ad,graduacao,Diploma / ensino superior,credenciais,"Credenciais, contexto e formato de trabalho"
himalayas-6d7fde98ad,diploma_dispensavel,Diploma explicitamente dispensável,credenciais,"Credenciais, contexto e formato de trabalho"
himalayas-6d7fde98ad,impacto_negocio,Entender o negócio / gerar impacto,produto,Produto e negócio
himalayas-b9ad15eb0e,comunicacao_geral,Comunicação (falar/escrever bem),comunicacao,Comunicação e idioma
himalayas-b9ad15eb0e,mentoria,Mentoria de outras pessoas,comportamento,Comportamento e colaboração
himalayas-b9ad15eb0e,lideranca,Liderança técnica,comportamento,Comportamento e colaboração
himalayas-b9ad15eb0e,ci_cd,CI/CD e automação de deploy,processo,Processo e prática de engenharia
himalayas-b9ad15eb0e,cultura_devops,Cultura DevOps,processo,Processo e prática de engenharia
himalayas-b9ad15eb0e,observabilidade,Observabilidade / monitoramento,processo,Processo e prática de engenharia
himalayas-b9ad15eb0e,on_call,Plantão / on-call,processo,Processo e prática de engenharia
himalayas-b9ad15eb0e,performance_escala,Performance e escala,processo,Processo e prática de engenharia
himalayas-b9ad15eb0e,arquitetura,Arquitetura / system design,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-b9ad15eb0e,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-b9ad15eb0e,microservicos,Microsserviços,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-b9ad15eb0e,graduacao,Diploma / ensino superior,credenciais,"Credenciais, contexto e formato de trabalho"
himalayas-c77d06669c,ingles,Inglês,comunicacao,Comunicação e idioma
himalayas-c77d06669c,comunicacao_geral,Comunicação (falar/escrever bem),comunicacao,Comunicação e idioma
himalayas-c77d06669c,trabalho_em_equipe,Trabalho em equipe / colaboração,comportamento,Comportamento e colaboração
himalayas-c77d06669c,testes_automatizados,Testes automatizados / TDD,processo,Processo e prática de engenharia
himalayas-c77d06669c,ci_cd,CI/CD e automação de deploy,processo,Processo e prática de engenharia
himalayas-c77d06669c,boas_praticas_codigo,Clean code / SOLID / boas práticas,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-c77d06669c,cloud,Cloud (AWS/Azure/GCP),tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-c77d06669c,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-c77d06669c,microservicos,Microsserviços,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-c77d06669c,mensageria_eventos,Mensageria / arquitetura orientada a eventos,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-c77d06669c,anos_experiencia,Tempo mínimo de experiência (em anos),credenciais,"Credenciais, contexto e formato de trabalho"
himalayas-c77d06669c,experiencia_previa,Experiência prévia comprovada (sem número),credenciais,"Credenciais, contexto e formato de trabalho"
himalayas-81a0c7f086,banco_dados,Banco de dados / SQL,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-c53e16856f,comunicacao_geral,Comunicação (falar/escrever bem),comunicacao,Comunicação e idioma
himalayas-c53e16856f,trabalho_em_equipe,Trabalho em equipe / colaboração,comportamento,Comportamento e colaboração
himalayas-c53e16856f,autonomia,Autonomia / trabalhar sem supervisão,comportamento,Comportamento e colaboração
himalayas-c53e16856f,ownership,Ownership / senso de dono,comportamento,Comportamento e colaboração
himalayas-c53e16856f,observabilidade,Observabilidade / monitoramento,processo,Processo e prática de engenharia
himalayas-c53e16856f,arquitetura,Arquitetura / system design,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-c53e16856f,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-c53e16856f,dados_ia,Dados / IA no dia a dia,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-087f44c635,times_multidisciplinares,Times multidisciplinares / cross-functional,comportamento,Comportamento e colaboração
himalayas-087f44c635,resolucao_problemas,Resolução de problemas / raciocínio analítico,comportamento,Comportamento e colaboração
himalayas-087f44c635,mentoria,Mentoria de outras pessoas,comportamento,Comportamento e colaboração
himalayas-087f44c635,lideranca,Liderança técnica,comportamento,Comportamento e colaboração
himalayas-087f44c635,adaptabilidade,Adaptabilidade / ambiente de mudança,comportamento,Comportamento e colaboração
himalayas-087f44c635,metodologias_ageis,Metodologias ágeis (Scrum/Kanban),processo,Processo e prática de engenharia
himalayas-087f44c635,cultura_devops,Cultura DevOps,processo,Processo e prática de engenharia
himalayas-087f44c635,documentacao,Documentação técnica,processo,Processo e prática de engenharia
himalayas-087f44c635,seguranca,Segurança / conformidade,processo,Processo e prática de engenharia
himalayas-087f44c635,performance_escala,Performance e escala,processo,Processo e prática de engenharia
himalayas-087f44c635,arquitetura,Arquitetura / system design,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-087f44c635,boas_praticas_codigo,Clean code / SOLID / boas práticas,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-087f44c635,cloud,Cloud (AWS/Azure/GCP),tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-087f44c635,banco_dados,Banco de dados / SQL,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-087f44c635,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-087f44c635,microservicos,Microsserviços,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-087f44c635,anos_experiencia,Tempo mínimo de experiência (em anos),credenciais,"Credenciais, contexto e formato de trabalho"
himalayas-087f44c635,graduacao,Diploma / ensino superior,credenciais,"Credenciais, contexto e formato de trabalho"
himalayas-087f44c635,portfolio_open_source,Portfólio / open source / projetos pessoais,credenciais,"Credenciais, contexto e formato de trabalho"
himalayas-087f44c635,impacto_negocio,Entender o negócio / gerar impacto,produto,Produto e negócio
himalayas-5718dbcc16,ci_cd,CI/CD e automação de deploy,processo,Processo e prática de engenharia
himalayas-5718dbcc16,observabilidade,Observabilidade / monitoramento,processo,Processo e prática de engenharia
himalayas-5718dbcc16,on_call,Plantão / on-call,processo,Processo e prática de engenharia
himalayas-5718dbcc16,performance_escala,Performance e escala,processo,Processo e prática de engenharia
himalayas-5718dbcc16,arquitetura,Arquitetura / system design,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-4504c971ae,comunicacao_geral,Comunicação (falar/escrever bem),comunicacao,Comunicação e idioma
himalayas-4504c971ae,trabalho_em_equipe,Trabalho em equipe / colaboração,comportamento,Comportamento e colaboração
himalayas-4504c971ae,ownership,Ownership / senso de dono,comportamento,Comportamento e colaboração
himalayas-4504c971ae,mentoria,Mentoria de outras pessoas,comportamento,Comportamento e colaboração
himalayas-4504c971ae,lideranca,Liderança técnica,comportamento,Comportamento e colaboração
himalayas-4504c971ae,metodologias_ageis,Metodologias ágeis (Scrum/Kanban),processo,Processo e prática de engenharia
himalayas-4504c971ae,ci_cd,CI/CD e automação de deploy,processo,Processo e prática de engenharia
himalayas-4504c971ae,documentacao,Documentação técnica,processo,Processo e prática de engenharia
himalayas-4504c971ae,arquitetura,Arquitetura / system design,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-4504c971ae,boas_praticas_codigo,Clean code / SOLID / boas práticas,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-4504c971ae,anos_experiencia,Tempo mínimo de experiência (em anos),credenciais,"Credenciais, contexto e formato de trabalho"
himalayas-4504c971ae,experiencia_previa,Experiência prévia comprovada (sem número),credenciais,"Credenciais, contexto e formato de trabalho"
himalayas-4504c971ae,visao_produto,Visão de produto / trabalho com PM e design,produto,Produto e negócio
himalayas-4befd85abb,ingles,Inglês,comunicacao,Comunicação e idioma
himalayas-4befd85abb,comunicacao_geral,Comunicação (falar/escrever bem),comunicacao,Comunicação e idioma
himalayas-4befd85abb,trabalho_em_equipe,Trabalho em equipe / colaboração,comportamento,Comportamento e colaboração
himalayas-4befd85abb,aprendizado_continuo,Aprendizado contínuo / curiosidade,comportamento,Comportamento e colaboração
himalayas-4befd85abb,metodologias_ageis,Metodologias ágeis (Scrum/Kanban),processo,Processo e prática de engenharia
himalayas-4befd85abb,testes_automatizados,Testes automatizados / TDD,processo,Processo e prática de engenharia
himalayas-4befd85abb,ci_cd,CI/CD e automação de deploy,processo,Processo e prática de engenharia
himalayas-4befd85abb,versionamento,Controle de versão (Git),processo,Processo e prática de engenharia
himalayas-4befd85abb,performance_escala,Performance e escala,processo,Processo e prática de engenharia
himalayas-4befd85abb,arquitetura,Arquitetura / system design,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-4befd85abb,boas_praticas_codigo,Clean code / SOLID / boas práticas,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-4befd85abb,cloud,Cloud (AWS/Azure/GCP),tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-4befd85abb,containers,Containers / Kubernetes,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-4befd85abb,banco_dados,Banco de dados / SQL,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-4befd85abb,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-4befd85abb,microservicos,Microsserviços,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-4befd85abb,dados_ia,Dados / IA no dia a dia,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-4befd85abb,experiencia_previa,Experiência prévia comprovada (sem número),credenciais,"Credenciais, contexto e formato de trabalho"
himalayas-4befd85abb,graduacao,Diploma / ensino superior,credenciais,"Credenciais, contexto e formato de trabalho"
himalayas-4befd85abb,fuso_horario,Fuso horário / janela de sobreposição,credenciais,"Credenciais, contexto e formato de trabalho"
himalayas-03336cc05f,comunicacao_geral,Comunicação (falar/escrever bem),comunicacao,Comunicação e idioma
himalayas-03336cc05f,trabalho_em_equipe,Trabalho em equipe / colaboração,comportamento,Comportamento e colaboração
himalayas-03336cc05f,mentoria,Mentoria de outras pessoas,comportamento,Comportamento e colaboração
himalayas-03336cc05f,lideranca,Liderança técnica,comportamento,Comportamento e colaboração
himalayas-03336cc05f,metodologias_ageis,Metodologias ágeis (Scrum/Kanban),processo,Processo e prática de engenharia
himalayas-03336cc05f,ci_cd,CI/CD e automação de deploy,processo,Processo e prática de engenharia
himalayas-03336cc05f,versionamento,Controle de versão (Git),processo,Processo e prática de engenharia
himalayas-03336cc05f,observabilidade,Observabilidade / monitoramento,processo,Processo e prática de engenharia
himalayas-03336cc05f,documentacao,Documentação técnica,processo,Processo e prática de engenharia
himalayas-03336cc05f,performance_escala,Performance e escala,processo,Processo e prática de engenharia
himalayas-03336cc05f,arquitetura,Arquitetura / system design,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-03336cc05f,boas_praticas_codigo,Clean code / SOLID / boas práticas,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-03336cc05f,cloud,Cloud (AWS/Azure/GCP),tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-03336cc05f,impacto_negocio,Entender o negócio / gerar impacto,produto,Produto e negócio
himalayas-03336cc05f,stakeholders,Relação com stakeholders,produto,Produto e negócio
himalayas-bd4d3d77ca,comunicacao_geral,Comunicação (falar/escrever bem),comunicacao,Comunicação e idioma
himalayas-bd4d3d77ca,trabalho_em_equipe,Trabalho em equipe / colaboração,comportamento,Comportamento e colaboração
himalayas-bd4d3d77ca,autonomia,Autonomia / trabalhar sem supervisão,comportamento,Comportamento e colaboração
himalayas-bd4d3d77ca,aprendizado_continuo,Aprendizado contínuo / curiosidade,comportamento,Comportamento e colaboração
himalayas-bd4d3d77ca,atencao_detalhe,Atenção a detalhes / qualidade,comportamento,Comportamento e colaboração
himalayas-bd4d3d77ca,documentacao,Documentação técnica,processo,Processo e prática de engenharia
himalayas-bd4d3d77ca,containers,Containers / Kubernetes,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-bd4d3d77ca,banco_dados,Banco de dados / SQL,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-bd4d3d77ca,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-bd4d3d77ca,mensageria_eventos,Mensageria / arquitetura orientada a eventos,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-bd4d3d77ca,infra_como_codigo,Infraestrutura como código,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-bd4d3d77ca,fundamentos_cs,Algoritmos e estruturas de dados,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-bd4d3d77ca,anos_experiencia,Tempo mínimo de experiência (em anos),credenciais,"Credenciais, contexto e formato de trabalho"
himalayas-bd4d3d77ca,experiencia_previa,Experiência prévia comprovada (sem número),credenciais,"Credenciais, contexto e formato de trabalho"
himalayas-bd4d3d77ca,portfolio_open_source,Portfólio / open source / projetos pessoais,credenciais,"Credenciais, contexto e formato de trabalho"
himalayas-bd4d3d77ca,visao_produto,Visão de produto / trabalho com PM e design,produto,Produto e negócio
himalayas-bd4d3d77ca,stakeholders,Relação com stakeholders,produto,Produto e negócio
himalayas-14c13e734f,comunicacao_geral,Comunicação (falar/escrever bem),comunicacao,Comunicação e idioma
himalayas-14c13e734f,times_multidisciplinares,Times multidisciplinares / cross-functional,comportamento,Comportamento e colaboração
himalayas-14c13e734f,mentoria,Mentoria de outras pessoas,comportamento,Comportamento e colaboração
himalayas-14c13e734f,code_review,Code review / pull request,processo,Processo e prática de engenharia
himalayas-14c13e734f,documentacao,Documentação técnica,processo,Processo e prática de engenharia
himalayas-14c13e734f,arquitetura,Arquitetura / system design,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-14c13e734f,boas_praticas_codigo,Clean code / SOLID / boas práticas,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-14c13e734f,banco_dados,Banco de dados / SQL,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-14c13e734f,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-14c13e734f,experiencia_previa,Experiência prévia comprovada (sem número),credenciais,"Credenciais, contexto e formato de trabalho"
himalayas-14c13e734f,graduacao,Diploma / ensino superior,credenciais,"Credenciais, contexto e formato de trabalho"
himalayas-14c13e734f,impacto_negocio,Entender o negócio / gerar impacto,produto,Produto e negócio
himalayas-14c13e734f,stakeholders,Relação com stakeholders,produto,Produto e negócio
himalayas-b9f40fbd6e,comunicacao_geral,Comunicação (falar/escrever bem),comunicacao,Comunicação e idioma
himalayas-b9f40fbd6e,trabalho_em_equipe,Trabalho em equipe / colaboração,comportamento,Comportamento e colaboração
himalayas-b9f40fbd6e,mentoria,Mentoria de outras pessoas,comportamento,Comportamento e colaboração
himalayas-b9f40fbd6e,documentacao,Documentação técnica,processo,Processo e prática de engenharia
himalayas-b9f40fbd6e,performance_escala,Performance e escala,processo,Processo e prática de engenharia
himalayas-b9f40fbd6e,arquitetura,Arquitetura / system design,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-b9f40fbd6e,boas_praticas_codigo,Clean code / SOLID / boas práticas,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-b9f40fbd6e,banco_dados,Banco de dados / SQL,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-b9f40fbd6e,experiencia_previa,Experiência prévia comprovada (sem número),credenciais,"Credenciais, contexto e formato de trabalho"
himalayas-b9f40fbd6e,graduacao,Diploma / ensino superior,credenciais,"Credenciais, contexto e formato de trabalho"
himalayas-c8425e0184,comunicacao_geral,Comunicação (falar/escrever bem),comunicacao,Comunicação e idioma
himalayas-c8425e0184,trabalho_em_equipe,Trabalho em equipe / colaboração,comportamento,Comportamento e colaboração
himalayas-c8425e0184,autonomia,Autonomia / trabalhar sem supervisão,comportamento,Comportamento e colaboração
himalayas-c8425e0184,ownership,Ownership / senso de dono,comportamento,Comportamento e colaboração
himalayas-c8425e0184,proatividade,Proatividade / iniciativa,comportamento,Comportamento e colaboração
himalayas-c8425e0184,aprendizado_continuo,Aprendizado contínuo / curiosidade,comportamento,Comportamento e colaboração
himalayas-c8425e0184,resolucao_problemas,Resolução de problemas / raciocínio analítico,comportamento,Comportamento e colaboração
himalayas-c8425e0184,mentoria,Mentoria de outras pessoas,comportamento,Comportamento e colaboração
himalayas-c8425e0184,metodologias_ageis,Metodologias ágeis (Scrum/Kanban),processo,Processo e prática de engenharia
himalayas-c8425e0184,code_review,Code review / pull request,processo,Processo e prática de engenharia
himalayas-c8425e0184,ci_cd,CI/CD e automação de deploy,processo,Processo e prática de engenharia
himalayas-c8425e0184,versionamento,Controle de versão (Git),processo,Processo e prática de engenharia
himalayas-c8425e0184,cultura_devops,Cultura DevOps,processo,Processo e prática de engenharia
himalayas-c8425e0184,observabilidade,Observabilidade / monitoramento,processo,Processo e prática de engenharia
himalayas-c8425e0184,seguranca,Segurança / conformidade,processo,Processo e prática de engenharia
himalayas-c8425e0184,performance_escala,Performance e escala,processo,Processo e prática de engenharia
himalayas-c8425e0184,arquitetura,Arquitetura / system design,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-c8425e0184,boas_praticas_codigo,Clean code / SOLID / boas práticas,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-c8425e0184,cloud,Cloud (AWS/Azure/GCP),tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-c8425e0184,containers,Containers / Kubernetes,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-c8425e0184,infra_como_codigo,Infraestrutura como código,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-c8425e0184,dados_ia,Dados / IA no dia a dia,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-c8425e0184,anos_experiencia,Tempo mínimo de experiência (em anos),credenciais,"Credenciais, contexto e formato de trabalho"
himalayas-c8425e0184,experiencia_previa,Experiência prévia comprovada (sem número),credenciais,"Credenciais, contexto e formato de trabalho"
himalayas-c8425e0184,graduacao,Diploma / ensino superior,credenciais,"Credenciais, contexto e formato de trabalho"
himalayas-105bda2568,trabalho_em_equipe,Trabalho em equipe / colaboração,comportamento,Comportamento e colaboração
himalayas-105bda2568,times_multidisciplinares,Times multidisciplinares / cross-functional,comportamento,Comportamento e colaboração
himalayas-105bda2568,proatividade,Proatividade / iniciativa,comportamento,Comportamento e colaboração
himalayas-105bda2568,versionamento,Controle de versão (Git),processo,Processo e prática de engenharia
himalayas-105bda2568,observabilidade,Observabilidade / monitoramento,processo,Processo e prática de engenharia
himalayas-105bda2568,cloud,Cloud (AWS/Azure/GCP),tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-52a8322537,comunicacao_geral,Comunicação (falar/escrever bem),comunicacao,Comunicação e idioma
himalayas-52a8322537,trabalho_em_equipe,Trabalho em equipe / colaboração,comportamento,Comportamento e colaboração
himalayas-52a8322537,mentoria,Mentoria de outras pessoas,comportamento,Comportamento e colaboração
himalayas-52a8322537,lideranca,Liderança técnica,comportamento,Comportamento e colaboração
himalayas-52a8322537,documentacao,Documentação técnica,processo,Processo e prática de engenharia
himalayas-52a8322537,seguranca,Segurança / conformidade,processo,Processo e prática de engenharia
himalayas-52a8322537,performance_escala,Performance e escala,processo,Processo e prática de engenharia
himalayas-52a8322537,arquitetura,Arquitetura / system design,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-52a8322537,boas_praticas_codigo,Clean code / SOLID / boas práticas,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-52a8322537,cloud,Cloud (AWS/Azure/GCP),tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-52a8322537,infra_como_codigo,Infraestrutura como código,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-52a8322537,anos_experiencia,Tempo mínimo de experiência (em anos),credenciais,"Credenciais, contexto e formato de trabalho"
himalayas-52a8322537,graduacao,Diploma / ensino superior,credenciais,"Credenciais, contexto e formato de trabalho"
himalayas-52a8322537,diploma_dispensavel,Diploma explicitamente dispensável,credenciais,"Credenciais, contexto e formato de trabalho"
himalayas-52a8322537,portfolio_open_source,Portfólio / open source / projetos pessoais,credenciais,"Credenciais, contexto e formato de trabalho"
himalayas-52a8322537,impacto_negocio,Entender o negócio / gerar impacto,produto,Produto e negócio
himalayas-52a8322537,stakeholders,Relação com stakeholders,produto,Produto e negócio
himalayas-ba503233da,comunicacao_geral,Comunicação (falar/escrever bem),comunicacao,Comunicação e idioma
himalayas-ba503233da,comunicacao_escrita,Comunicação escrita explícita,comunicacao,Comunicação e idioma
himalayas-ba503233da,trabalho_em_equipe,Trabalho em equipe / colaboração,comportamento,Comportamento e colaboração
himalayas-ba503233da,times_multidisciplinares,Times multidisciplinares / cross-functional,comportamento,Comportamento e colaboração
himalayas-ba503233da,aprendizado_continuo,Aprendizado contínuo / curiosidade,comportamento,Comportamento e colaboração
himalayas-ba503233da,resolucao_problemas,Resolução de problemas / raciocínio analítico,comportamento,Comportamento e colaboração
himalayas-ba503233da,adaptabilidade,Adaptabilidade / ambiente de mudança,comportamento,Comportamento e colaboração
himalayas-ba503233da,atencao_detalhe,Atenção a detalhes / qualidade,comportamento,Comportamento e colaboração
himalayas-ba503233da,metodologias_ageis,Metodologias ágeis (Scrum/Kanban),processo,Processo e prática de engenharia
himalayas-ba503233da,ci_cd,CI/CD e automação de deploy,processo,Processo e prática de engenharia
himalayas-ba503233da,versionamento,Controle de versão (Git),processo,Processo e prática de engenharia
himalayas-ba503233da,cultura_devops,Cultura DevOps,processo,Processo e prática de engenharia
himalayas-ba503233da,observabilidade,Observabilidade / monitoramento,processo,Processo e prática de engenharia
himalayas-ba503233da,documentacao,Documentação técnica,processo,Processo e prática de engenharia
himalayas-ba503233da,performance_escala,Performance e escala,processo,Processo e prática de engenharia
himalayas-ba503233da,arquitetura,Arquitetura / system design,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-ba503233da,boas_praticas_codigo,Clean code / SOLID / boas práticas,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-ba503233da,cloud,Cloud (AWS/Azure/GCP),tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-ba503233da,banco_dados,Banco de dados / SQL,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-ba503233da,apis_integracao,APIs e integrações,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-ba503233da,infra_como_codigo,Infraestrutura como código,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-ba503233da,dados_ia,Dados / IA no dia a dia,tecnico_transversal,Fundamentos técnicos que independem de linguagem
himalayas-ba503233da,experiencia_previa,Experiência prévia comprovada (sem número),credenciais,"Credenciais, contexto e formato de trabalho"
himalayas-ba503233da,graduacao,Diploma / ensino superior,credenciais,"Credenciais, contexto e formato de trabalho"
himalayas-ba503233da,impacto_negocio,Entender o negócio / gerar impacto,produto,Produto e negócio
himalayas-ba503233da,stakeholders,Relação com stakeholders,produto,Produto e negócio
himalayas-466abfd323,comunicacao_geral,Comunicação (falar/escrever bem),comunicacao,Comunicação e idioma
himalayas-466abfd323,trabalho_em_equipe,Trabalho em equipe / colaboração,comportamento,Comportamento e colaboração
